page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,bytes
1877,|Frogstar World A|,0,6923,2013-10-12T22:35:05Z,4541853,|Rehfisch|,651
1877,|Frogstar World A|,0,6924,2013-10-12T22:35:19Z,4541853,|Rehfisch|,651
1877,|Frogstar World A|,0,8801,2015-08-06T22:57:23Z,5137743,|Jiskran|,654
1877,|Frogstar World A|,0,9188,2015-12-21T12:19:26Z,27074706,|Pandora32|,650
1877,|Frogstar World A|,0,9270,2016-01-12T23:48:38Z,5137743,|Jiskran|,651
1877,|Frogstar World A|,0,9720,2016-05-18T22:53:29Z,5137743,|Jiskran|,647
1877,|Frogstar World A|,0,15155,2019-01-09T17:05:33Z,36274371,|Jaguar the Ravenclaw RainWing|,620
1877,|Frogstar World A|,0,15529,2019-01-31T01:07:09Z,36678579,|Spacepigeon|,524
1878,|Frogstar World B|,0,2699,2008-06-11T02:31:13Z,775578,|The.bird|,1953
1878,|Frogstar World B|,0,2700,2008-06-11T02:32:54Z,775578,|The.bird|,2013
1878,|Frogstar World B|,0,2844,2009-01-22T02:43:40Z,775578,|The.bird|,2244
1878,|Frogstar World B|,0,2854,2009-01-22T11:48:17Z,1169696,|Elmussol|,2150
1878,|Frogstar World B|,0,2888,2009-03-01T14:09:21Z,88790,|Tangerineduel|,2171
1878,|Frogstar World B|,0,3108,2009-08-30T04:16:07Z,78763,|Steed|,2237
1878,|Frogstar World B|,0,4073,2011-09-14T18:26:36Z,4117995,|Tomrowley|,2278
1878,|Frogstar World B|,0,5653,2013-05-03T11:39:24Z,41.145.28.139,Anonymous,2259
1878,|Frogstar World B|,0,8269,2015-03-29T14:39:43Z,5137743,|Jiskran|,2261
1878,|Frogstar World B|,0,9116,2015-12-06T13:17:17Z,27074706,|Pandora32|,2294
1878,|Frogstar World B|,0,11451,2018-04-27T11:04:16Z,217.138.75.227,Anonymous,2553
1878,|Frogstar World B|,0,11492,2018-05-19T01:58:27Z,5137743,|Jiskran|,2556
1878,|Frogstar World B|,0,15530,2019-01-31T01:08:58Z,36678579,|Spacepigeon|,2734
1878,|Frogstar World B|,0,15593,2019-02-01T01:54:19Z,36678579,|Spacepigeon|,2808
1878,|Frogstar World B|,0,15827,2019-02-05T21:30:24Z,38427689,|Towelbringer|,2867
1985,|Frogstar World C|,0,3112,2009-08-30T04:31:25Z,78763,|Steed|,559
1985,|Frogstar World C|,0,3406,2010-05-15T16:54:47Z,1917915,|Zorkian|,583
1985,|Frogstar World C|,0,3409,2010-05-15T16:55:27Z,1917915,|Zorkian|,572
1985,|Frogstar World C|,0,4072,2011-09-14T18:26:07Z,4117995,|Tomrowley|,608
1985,|Frogstar World C|,0,4079,2011-09-15T12:08:54Z,4117995,|Tomrowley|,556
1985,|Frogstar World C|,0,4160,2011-09-17T20:05:02Z,4117995,|Tomrowley|,536
1985,|Frogstar World C|,0,7240,2014-01-23T22:54:58Z,4541853,|Rehfisch|,537
1985,|Frogstar World C|,0,7672,2014-06-09T01:30:31Z,4541853,|Rehfisch|,664
1985,|Frogstar World C|,0,10263,2016-11-01T22:01:30Z,5137743,|Jiskran|,723
1985,|Frogstar World C|,0,14830,2018-12-13T17:08:44Z,36274371,|Jaguar the Ravenclaw RainWing|,722
1985,|Frogstar World C|,0,15531,2019-01-31T01:10:23Z,36678579,|Spacepigeon|,663
1876,|Frogstar system|,0,2697,2008-06-11T02:02:44Z,775578,|The.bird|,180
1876,|Frogstar system|,0,2701,2008-06-11T07:36:48Z,9239,|Ryancb06|,177
1876,|Frogstar system|,0,2886,2009-03-01T14:07:38Z,88790,|Tangerineduel|,206
1876,|Frogstar system|,0,6676,2013-09-17T06:28:55Z,4541853,|Rehfisch|,1973
1876,|Frogstar system|,0,6737,2013-09-25T07:25:02Z,4541853,|Rehfisch|,1973
1876,|Frogstar system|,0,9668,2016-05-08T13:07:56Z,5305201,|Promethius20|,1993
1876,|Frogstar system|,0,11252,2018-01-21T08:42:28Z,27883259,|HorsesDrivingVans|,2014
1830,|Frood|,0,2588,2008-05-05T09:12:01Z,678657,|Lord Pietrzyk-Świątecki von Brandstätter|,681
1830,|Frood|,0,2893,2009-03-01T14:12:20Z,88790,|Tangerineduel|,704
1830,|Frood|,0,2920,2009-03-20T21:14:22Z,1284055,|MandoSkies42|,703
1830,|Frood|,0,4035,2011-09-14T14:57:54Z,4117995,|Tomrowley|,176
1830,|Frood|,0,4084,2011-09-15T12:59:52Z,4117995,|Tomrowley|,194
1830,|Frood|,0,5710,2013-05-15T00:13:41Z,72.74.225.241,Anonymous,520
1830,|Frood|,0,5711,2013-05-15T06:32:12Z,4541853,|Rehfisch|,194
1830,|Frood|,0,9631,2016-04-28T23:20:02Z,5137743,|Jiskran|,213
1830,|Frood|,0,9632,2016-04-28T23:20:43Z,5137743,|Jiskran|,227
1830,|Frood|,0,13590,2018-10-03T16:39:09Z,36274371,|Jaguar the Ravenclaw RainWing|,292
1830,|Frood|,0,15763,2019-02-03T16:46:49Z,36678579,|Spacepigeon|,976
1830,|Frood|,0,15767,2019-02-03T17:52:36Z,36678579,|Spacepigeon|,1068
1831,|Froody|,0,2589,2008-05-05T09:13:17Z,678657,|Lord Pietrzyk-Świątecki von Brandstätter|,16
1831,|Froody|,0,2590,2008-05-05T09:13:33Z,678657,|Lord Pietrzyk-Świątecki von Brandstätter|,0
1831,|Froody|,0,2591,2008-05-05T09:14:55Z,678657,|Lord Pietrzyk-Świątecki von Brandstätter|,43
1831,|Froody|,0,2903,2009-03-01T14:20:34Z,88790,|Tangerineduel|,66
1831,|Froody|,0,3270,2009-11-11T07:48:11Z,1260324,|Technopeasant|,167
1831,|Froody|,0,6634,2013-09-14T23:31:21Z,4541853,|Rehfisch|,183
1831,|Froody|,0,15765,2019-02-03T17:36:11Z,36678579,|Spacepigeon|,1051
1831,|Froody|,0,15773,2019-02-03T19:41:23Z,36678579,|Spacepigeon|,1067
1831,|Froody|,0,15774,2019-02-03T19:47:19Z,36678579,|Spacepigeon|,1067
1831,|Froody|,0,15775,2019-02-03T19:48:31Z,36678579,|Spacepigeon|,1066
1831,|Froody|,0,15776,2019-02-03T19:53:18Z,36678579,|Spacepigeon|,1096
5734,|G'Gugvuntts|,0,12094,2018-08-28T18:11:33Z,36678579,|Spacepigeon|,85
5734,|G'Gugvuntts|,0,12096,2018-08-28T18:15:41Z,36678579,|Spacepigeon|,85
5734,|G'Gugvuntts|,0,12098,2018-08-28T18:16:01Z,36678579,|Spacepigeon|,93
5734,|G'Gugvuntts|,0,12327,2018-08-31T08:10:32Z,36274371,|Jaguar the Ravenclaw RainWing|,582
5734,|G'Gugvuntts|,0,12443,2018-09-01T17:44:02Z,36678579,|Spacepigeon|,583
5734,|G'Gugvuntts|,0,12444,2018-09-01T17:44:09Z,36678579,|Spacepigeon|,614
5734,|G'Gugvuntts|,0,13228,2018-09-15T07:07:25Z,36274371,|Jaguar the Ravenclaw RainWing|,1176
5734,|G'Gugvuntts|,0,13230,2018-09-15T13:04:39Z,36274371,|Jaguar the Ravenclaw RainWing|,1208
5734,|G'Gugvuntts|,0,13594,2018-10-03T16:48:27Z,36274371,|Jaguar the Ravenclaw RainWing|,1283
5734,|G'Gugvuntts|,0,15024,2018-12-31T11:20:57Z,36274371,|Jaguar the Ravenclaw RainWing|,1359
5734,|G'Gugvuntts|,0,15033,2019-01-01T05:10:29Z,28219731,|CarverSindile|,1358
5735,|G'gugvunts|,0,12097,2018-08-28T18:15:42Z,36678579,|Spacepigeon|,25
6238,|GPP|,0,13913,2018-10-22T17:16:45Z,36036932,|BookwormWiki|,61
1769,|Gag Halfrunt|,0,2442,2007-10-15T19:00:29Z,230694,|CJ19|,1059
1769,|Gag Halfrunt|,0,2443,2007-10-15T19:05:10Z,230694,|CJ19|,1263
1769,|Gag Halfrunt|,0,2444,2007-10-15T19:05:43Z,230694,|CJ19|,1263
1769,|Gag Halfrunt|,0,2445,2007-10-16T21:10:50Z,157348,|Mrkwtrs|,1255
1769,|Gag Halfrunt|,0,2895,2009-03-01T14:13:59Z,88790,|Tangerineduel|,1280
1769,|Gag Halfrunt|,0,3161,2009-10-11T05:15:23Z,1640445,|Bwtvprod|,1285
1769,|Gag Halfrunt|,0,3393,2010-04-14T17:52:05Z,65.0.82.221,Anonymous,1282
1769,|Gag Halfrunt|,0,5218,2012-10-26T07:58:44Z,2038160,|Wiseguy13|,1383
1769,|Gag Halfrunt|,0,5339,2013-01-09T15:23:45Z,209.66.124.124,Anonymous,1403
1769,|Gag Halfrunt|,0,5365,2013-01-19T21:38:53Z,74.100.19.5,Anonymous,1388
1769,|Gag Halfrunt|,0,5904,2013-05-30T01:22:59Z,4541853,|Rehfisch|,1472
1769,|Gag Halfrunt|,0,6273,2013-08-10T14:11:37Z,94.230.109.57,Anonymous,1440
1769,|Gag Halfrunt|,0,7159,2013-12-28T00:41:21Z,4541853,|Rehfisch|,1410
1769,|Gag Halfrunt|,0,8069,2015-01-31T22:16:47Z,5137743,|Jiskran|,1417
1769,|Gag Halfrunt|,0,8833,2015-08-13T23:47:13Z,5137743,|Jiskran|,1462
1769,|Gag Halfrunt|,0,9273,2016-01-13T19:55:57Z,5137743,|Jiskran|,1463
1769,|Gag Halfrunt|,0,9900,2016-07-05T20:59:49Z,96.80.94.217,Anonymous,1555
1769,|Gag Halfrunt|,0,10364,2017-01-08T09:20:38Z,107.77.100.110,Anonymous,1612
1769,|Gag Halfrunt|,0,10367,2017-01-08T09:26:16Z,107.77.100.110,Anonymous,1618
1769,|Gag Halfrunt|,0,12077,2018-08-28T17:29:22Z,36678579,|Spacepigeon|,1788
1769,|Gag Halfrunt|,0,12078,2018-08-28T17:37:25Z,36678579,|Spacepigeon|,1866
2894,|Gagrakacka|,0,5080,2012-09-19T11:01:47Z,5507839,|Dman42|,228
2894,|Gagrakacka|,0,5636,2013-04-24T06:12:32Z,115.70.107.173,Anonymous,264
2894,|Gagrakacka|,0,6521,2013-09-12T09:01:21Z,4541853,|Rehfisch|,543
2894,|Gagrakacka|,0,15532,2019-01-31T01:11:40Z,36678579,|Spacepigeon|,615
3330,|Gail Andrews|,0,5937,2013-05-31T07:40:22Z,4541853,|Rehfisch|,453
3330,|Gail Andrews|,0,6620,2013-09-14T22:34:03Z,4541853,|Rehfisch|,507
3330,|Gail Andrews|,0,7016,2013-11-10T00:11:07Z,4541853,|Rehfisch|,563
3170,|Galactic Eezzeereed|,0,5522,2013-03-29T06:47:11Z,4541853,|Rehfisch|,434
3170,|Galactic Eezzeereed|,0,5523,2013-03-29T06:47:28Z,4541853,|Rehfisch|,456
3170,|Galactic Eezzeereed|,0,7114,2013-12-12T22:39:46Z,4541853,|Rehfisch|,462
3170,|Galactic Eezzeereed|,0,9448,2016-02-17T23:26:59Z,5137743,|Jiskran|,589
3170,|Galactic Eezzeereed|,0,14341,2018-11-16T02:00:38Z,28219731,|CarverSindile|,590
3170,|Galactic Eezzeereed|,0,14343,2018-11-16T02:04:45Z,28219731,|CarverSindile|,590
3170,|Galactic Eezzeereed|,0,14357,2018-11-17T08:45:28Z,36274371,|Jaguar the Ravenclaw RainWing|,596
2850,|Galactic Empire|,0,4998,2012-09-17T08:16:23Z,124.185.91.241,Anonymous,491
2850,|Galactic Empire|,0,6899,2013-10-11T06:14:14Z,4541853,|Rehfisch|,491
2850,|Galactic Empire|,0,7124,2013-12-12T23:17:44Z,4541853,|Rehfisch|,1110
2850,|Galactic Empire|,0,9266,2016-01-12T12:25:22Z,27074706,|Pandora32|,1151
2850,|Galactic Empire|,0,10350,2016-12-31T19:58:20Z,939341,|Mr. Laser Beam|,1181
2850,|Galactic Empire|,0,11249,2018-01-21T08:39:15Z,27883259,|HorsesDrivingVans|,1202
2850,|Galactic Empire|,0,15296,2019-01-18T15:30:55Z,36274371,|Jaguar the Ravenclaw RainWing|,1278
2850,|Galactic Empire|,0,15818,2019-02-05T10:04:53Z,38427689,|Towelbringer|,1971
2850,|Galactic Empire|,0,15822,2019-02-05T17:57:26Z,36274371,|Jaguar the Ravenclaw RainWing|,1990
3675,|Galactic Empire.|,0,6900,2013-10-11T06:14:14Z,4541853,|Rehfisch|,29
5037,|Galactic High Chancellor|,0,10282,2016-11-15T23:55:52Z,203.176.99.162,Anonymous,237
5037,|Galactic High Chancellor|,0,11052,2017-10-11T13:18:11Z,29205531,|Redbeard99|,261
5037,|Galactic High Chancellor|,0,11606,2018-07-27T18:15:21Z,36274371,|Jaguar the Ravenclaw RainWing|,313
5037,|Galactic High Chancellor|,0,14926,2018-12-20T00:48:19Z,28219731,|CarverSindile|,314
5037,|Galactic High Chancellor|,0,15297,2019-01-18T15:31:50Z,36274371,|Jaguar the Ravenclaw RainWing|,314
3327,|Galactic News Corporation|,0,5928,2013-05-30T04:46:50Z,4541853,|Rehfisch|,310
3327,|Galactic News Corporation|,0,6283,2013-08-13T10:40:50Z,15341849,|Flurb|,312
3327,|Galactic News Corporation|,0,8642,2015-06-01T23:36:22Z,5137743,|Jiskran|,322
3327,|Galactic News Corporation|,0,10197,2016-10-08T23:13:17Z,5137743,|Jiskran|,394
3419,|Galactic Sector QQ7 Active J Gamma|,0,6163,2013-07-12T08:05:27Z,4541853,|Rehfisch|,344
3419,|Galactic Sector QQ7 Active J Gamma|,0,8988,2015-10-25T20:55:29Z,5305201,|Promethius20|,352
3419,|Galactic Sector QQ7 Active J Gamma|,0,10029,2016-08-26T22:07:57Z,5137743,|Jiskran|,382
5454,|Galactic Tribunal|,0,11294,2018-01-29T10:04:10Z,5137743,|Jiskran|,524
5454,|Galactic Tribunal|,0,11295,2018-01-29T10:06:24Z,5137743,|Jiskran|,545
5454,|Galactic Tribunal|,0,12533,2018-09-02T20:04:27Z,36678579,|Spacepigeon|,545
5676,|Galacticspeke|,0,11933,2018-08-25T23:25:59Z,36678579,|Spacepigeon|,645
5676,|Galacticspeke|,0,11935,2018-08-25T23:26:51Z,36678579,|Spacepigeon|,667
5676,|Galacticspeke|,0,15054,2019-01-03T08:10:30Z,36274371,|Jaguar the Ravenclaw RainWing|,676
3328,|Galaxia Woonbeam|,0,5929,2013-05-30T04:52:20Z,4541853,|Rehfisch|,309
3328,|Galaxia Woonbeam|,0,5930,2013-05-30T04:53:12Z,4541853,|Rehfisch|,31
3328,|Galaxia Woonbeam|,0,5931,2013-05-30T04:55:19Z,4541853,|Rehfisch|,361
3328,|Galaxia Woonbeam|,0,5935,2013-05-31T07:28:18Z,4541853,|Rehfisch|,453
3328,|Galaxia Woonbeam|,0,6905,2013-10-11T07:36:39Z,4541853,|Rehfisch|,474
3328,|Galaxia Woonbeam|,0,8235,2015-03-20T20:34:59Z,5137743,|Jiskran|,474
3328,|Galaxia Woonbeam|,0,9490,2016-02-27T22:02:22Z,5137743,|Jiskran|,693
3921,|Gargravarr|,0,7431,2014-04-12T05:08:27Z,4541853,|Rehfisch|,31
3578,|Garkbit|,0,6579,2013-09-14T02:11:42Z,4541853,|Rehfisch|,746
3578,|Garkbit|,0,6580,2013-09-14T02:12:04Z,4541853,|Rehfisch|,770
3578,|Garkbit|,0,6581,2013-09-14T02:12:08Z,4541853,|Rehfisch|,800
3578,|Garkbit|,0,8881,2015-08-23T00:34:11Z,25764211,|Dilegotikentharfus|,932
3578,|Garkbit|,0,8892,2015-09-06T17:33:16Z,5137743,|Jiskran|,928
3578,|Garkbit|,0,10224,2016-10-21T23:49:56Z,5137743,|Jiskran|,914
3578,|Garkbit|,0,11364,2018-02-24T08:11:42Z,5137743,|Jiskran|,1004
3821,|Gavragar|,0,7244,2014-01-24T23:54:37Z,174.98.233.54,Anonymous,616
3821,|Gavragar|,0,7250,2014-01-25T22:17:32Z,4541853,|Rehfisch|,31
1651,|Genghis Khan|,0,2003,2007-02-25T13:33:20Z,44274,|Zakjedi|,202
1651,|Genghis Khan|,0,2147,2007-08-15T22:53:39Z,157348,|Mrkwtrs|,208
1651,|Genghis Khan|,0,2517,2008-01-11T17:53:35Z,75.55.123.24,Anonymous,320
1651,|Genghis Khan|,0,2618,2008-05-21T11:34:23Z,680044,|Sdunne|,374
1651,|Genghis Khan|,0,2936,2009-03-21T00:17:22Z,1284055,|MandoSkies42|,378
1651,|Genghis Khan|,0,3637,2011-01-01T01:29:13Z,1273103,|Doug Exeter|,696
1651,|Genghis Khan|,0,4007,2011-09-14T13:39:03Z,4117995,|Tomrowley|,709
1651,|Genghis Khan|,0,4120,2011-09-16T20:12:24Z,4117995,|Tomrowley|,702
1651,|Genghis Khan|,0,5829,2013-05-27T06:04:24Z,4541853,|Rehfisch|,722
1651,|Genghis Khan|,0,5830,2013-05-27T06:06:15Z,4541853,|Rehfisch|,789
1651,|Genghis Khan|,0,7028,2013-11-12T19:50:22Z,50.90.80.238,Anonymous,798
1651,|Genghis Khan|,0,8244,2015-03-23T23:04:05Z,5137743,|Jiskran|,830
1651,|Genghis Khan|,0,9249,2016-01-05T11:39:42Z,27074706,|Pandora32|,826
1651,|Genghis Khan|,0,9816,2016-06-15T16:27:53Z,5137743,|Jiskran|,850
1651,|Genghis Khan|,0,10159,2016-09-29T20:59:49Z,5137743,|Jiskran|,878
1651,|Genghis Khan|,0,10160,2016-09-29T21:00:34Z,5137743,|Jiskran|,880
1651,|Genghis Khan|,0,15728,2019-02-03T01:07:54Z,36678579,|Spacepigeon|,879
1651,|Genghis Khan|,0,15729,2019-02-03T01:08:15Z,36678579,|Spacepigeon|,910
2631,|Genuine People Personalities|,0,4684,2012-07-05T20:39:26Z,24.36.64.159,Anonymous,1061
2631,|Genuine People Personalities|,0,4687,2012-07-05T20:41:17Z,24.36.64.159,Anonymous,1096
2631,|Genuine People Personalities|,0,11667,2018-07-31T10:07:34Z,36274371,|Jaguar the Ravenclaw RainWing|,1134
2631,|Genuine People Personalities|,0,11748,2018-08-14T12:21:38Z,36274371,|Jaguar the Ravenclaw RainWing|,1178
2631,|Genuine People Personalities|,0,13327,2018-09-23T19:22:11Z,36274371,|Jaguar the Ravenclaw RainWing|,1243
2631,|Genuine People Personalities|,0,13330,2018-09-23T19:25:05Z,36274371,|Jaguar the Ravenclaw RainWing|,1269
2631,|Genuine People Personalities|,0,13923,2018-10-22T17:42:00Z,36036932,|BookwormWiki|,1248
2631,|Genuine People Personalities|,0,14072,2018-11-03T21:43:55Z,36678579,|Spacepigeon|,5204
2631,|Genuine People Personalities|,0,14073,2018-11-03T21:45:19Z,36678579,|Spacepigeon|,5196
2631,|Genuine People Personalities|,0,14089,2018-11-04T04:03:55Z,28219731,|CarverSindile|,5208
2631,|Genuine People Personalities|,0,14099,2018-11-04T22:34:16Z,36678579,|Spacepigeon|,5209
2631,|Genuine People Personalities|,0,14318,2018-11-15T21:33:32Z,34223508,|ThanatodoraSage|,5210
2631,|Genuine People Personalities|,0,14345,2018-11-16T16:24:24Z,36274371,|Jaguar the Ravenclaw RainWing|,5211
2191,|Geoffrey McGivern|,0,3594,2010-10-27T22:33:06Z,76.184.62.73,Anonymous,1000
2191,|Geoffrey McGivern|,0,3595,2010-10-27T22:34:11Z,76.184.62.73,Anonymous,975
2191,|Geoffrey McGivern|,0,6601,2013-09-14T08:02:59Z,4541853,|Rehfisch|,995
2191,|Geoffrey McGivern|,0,11701,2018-08-03T17:06:25Z,36274371,|Jaguar the Ravenclaw RainWing|,973
2191,|Geoffrey McGivern|,0,12330,2018-08-31T15:05:47Z,36678579,|Spacepigeon|,1841
2191,|Geoffrey McGivern|,0,12331,2018-08-31T15:06:06Z,36678579,|Spacepigeon|,1851
2191,|Geoffrey McGivern|,0,12332,2018-08-31T15:06:13Z,36678579,|Spacepigeon|,1882
2191,|Geoffrey McGivern|,0,12943,2018-09-08T14:55:36Z,36678579,|Spacepigeon|,1872
2191,|Geoffrey McGivern|,0,13994,2018-10-27T13:16:18Z,36274371,|Jaguar the Ravenclaw RainWing|,1924
2191,|Geoffrey McGivern|,0,13996,2018-10-28T03:28:13Z,28219731,|CarverSindile|,1928
2191,|Geoffrey McGivern|,0,15599,2019-02-01T02:12:55Z,36678579,|Spacepigeon|,2092
6699,|Geoffrey Perkins|,0,16005,2019-02-17T08:39:34Z,36274371,|Jaguar the Ravenclaw RainWing|,452
6699,|Geoffrey Perkins|,0,16007,2019-02-17T08:40:27Z,36274371,|Jaguar the Ravenclaw RainWing|,502
6112,|Giraffe|,0,13450,2018-09-28T15:45:39Z,36274371,|Jaguar the Ravenclaw RainWing|,22
4270,|Giraffes|,0,8251,2015-03-24T18:23:04Z,83.216.148.70,Anonymous,434
4270,|Giraffes|,0,8256,2015-03-24T18:35:15Z,26240796,|The Meaning of Life the Universe and Everything|,508
4270,|Giraffes|,0,8257,2015-03-24T18:38:27Z,26240796,|The Meaning of Life the Universe and Everything|,567
4270,|Giraffes|,0,8258,2015-03-24T18:41:19Z,26240796,|The Meaning of Life the Universe and Everything|,581
4270,|Giraffes|,0,9614,2016-04-16T23:57:05Z,5137743,|Jiskran|,577
4270,|Giraffes|,0,11060,2017-10-12T01:12:48Z,29205531,|Redbeard99|,598
4270,|Giraffes|,0,11924,2018-08-25T18:41:24Z,36678579,|Spacepigeon|,638
4270,|Giraffes|,0,12484,2018-09-01T18:23:26Z,36678579,|Spacepigeon|,677
4270,|Giraffes|,0,12595,2018-09-02T22:46:40Z,36678579,|Spacepigeon|,677
4270,|Giraffes|,0,12606,2018-09-02T22:50:51Z,36678579,|Spacepigeon|,679
4270,|Giraffes|,0,13449,2018-09-28T15:45:39Z,36274371,|Jaguar the Ravenclaw RainWing|,679
4270,|Giraffes|,0,15215,2019-01-12T02:41:31Z,36678579,|Spacepigeon|,918
4270,|Giraffes|,0,15299,2019-01-18T22:58:41Z,36678579,|Spacepigeon|,930
4270,|Giraffes|,0,15301,2019-01-19T00:05:51Z,36678579,|Spacepigeon|,935
3897,|Gnab Gib|,0,7397,2014-04-01T15:36:57Z,24.234.221.222,Anonymous,245
3897,|Gnab Gib|,0,7400,2014-04-02T07:19:14Z,4541853,|Rehfisch|,346
3897,|Gnab Gib|,0,9592,2016-04-06T20:38:19Z,5137743,|Jiskran|,368
3897,|Gnab Gib|,0,10619,2017-05-03T04:56:17Z,27845686,|MyOwnBadSelf|,387
3897,|Gnab Gib|,0,10635,2017-05-06T22:00:38Z,73.189.170.200,Anonymous,387
1763,|God|,0,2418,2007-10-10T19:27:28Z,230694,|CJ19|,1949
1763,|God|,0,2427,2007-10-11T21:49:37Z,157348,|Mrkwtrs|,2004
1763,|God|,0,3892,2011-06-23T19:08:42Z,3388737,|Driftyloon|,2068
1763,|God|,0,3984,2011-09-03T17:16:46Z,3981486,|Boredsteve|,2477
1763,|God|,0,3994,2011-09-14T13:16:32Z,4117995,|Tomrowley|,2510
1763,|God|,0,4141,2011-09-17T19:42:37Z,4117995,|Tomrowley|,2420
1763,|God|,0,4142,2011-09-17T19:43:05Z,4117995,|Tomrowley|,2420
1763,|God|,0,4143,2011-09-17T19:43:27Z,4117995,|Tomrowley|,2421
1763,|God|,0,4144,2011-09-17T19:43:56Z,4117995,|Tomrowley|,2420
1763,|God|,0,4184,2011-09-17T20:34:20Z,4117995,|Tomrowley|,2461
1763,|God|,0,4185,2011-09-17T20:35:04Z,4117995,|Tomrowley|,2458
1763,|God|,0,4186,2011-09-17T20:35:27Z,4117995,|Tomrowley|,2462
1763,|God|,0,4532,2012-04-12T18:46:23Z,67.20.210.38,Anonymous,2501
1763,|God|,0,4546,2012-04-22T00:08:53Z,6379,|MoffRebus|,2505
1763,|God|,0,5609,2013-04-18T15:05:56Z,2.99.47.1,Anonymous,2506
1763,|God|,0,5610,2013-04-18T15:06:38Z,2.99.47.1,Anonymous,2506
1763,|God|,0,5612,2013-04-19T17:03:56Z,4016370,|Anquiatus|,2507
1763,|God|,0,6433,2013-09-06T23:37:26Z,4541853,|Rehfisch|,2442
1763,|God|,0,6860,2013-10-08T08:09:40Z,4541853,|Rehfisch|,2498
1763,|God|,0,6989,2013-10-28T20:22:44Z,6855610,|At3sz|,2605
1763,|God|,0,8556,2015-05-28T00:04:17Z,71.59.196.51,Anonymous,2600
1763,|God|,0,8564,2015-05-28T23:38:54Z,5137743,|Jiskran|,2605
1763,|God|,0,8733,2015-07-09T21:17:18Z,59.152.99.114,Anonymous,136
1763,|God|,0,8736,2015-07-09T21:17:39Z,5285329,|Sr.Shenanigans|,2605
1763,|God|,0,9113,2015-12-06T11:44:12Z,115.231.65.16,Anonymous,2618
1763,|God|,0,9127,2015-12-09T22:21:32Z,213.205.251.123,Anonymous,2619
1763,|God|,0,9934,2016-07-18T04:32:33Z,199.7.159.86,Anonymous,2619
1763,|God|,0,9937,2016-07-18T07:59:56Z,5137743,|Jiskran|,2619
1763,|God|,0,10059,2016-08-28T15:30:47Z,68.119.174.92,Anonymous,2624
1763,|God|,0,10062,2016-08-28T16:48:14Z,5137743,|Jiskran|,2619
1763,|God|,0,10069,2016-08-29T20:59:04Z,5305201,|Promethius20|,2673
1763,|God|,0,10388,2017-01-16T21:00:45Z,73.195.17.230,Anonymous,2656
1763,|God|,0,10394,2017-01-18T16:34:58Z,9239,|Ryancb06|,2673
1763,|God|,0,10814,2017-07-25T14:33:58Z,87.103.67.81,Anonymous,2668
1763,|God|,0,10913,2017-08-04T00:36:43Z,2602:304:CDA7:AC20:F1D3:3A85:73D8:5BD5,Anonymous,2682
1763,|God|,0,10932,2017-08-24T14:23:33Z,5137743,|Jiskran|,2668
1763,|God|,0,13880,2018-10-20T16:32:15Z,36036932,|BookwormWiki|,2669
2254,|Gold Bail of Prosperity|,0,3725,2011-03-19T14:51:58Z,80.189.248.90,Anonymous,228
2254,|Gold Bail of Prosperity|,0,3924,2011-07-08T13:41:33Z,199.192.40.100,Anonymous,228
2254,|Gold Bail of Prosperity|,0,6343,2013-08-31T02:01:44Z,4541853,|Rehfisch|,483
2254,|Gold Bail of Prosperity|,0,6344,2013-08-31T02:02:11Z,4541853,|Rehfisch|,483
2254,|Gold Bail of Prosperity|,0,10600,2017-04-24T19:19:38Z,4839321,|Epitron|,518
2254,|Gold Bail of Prosperity|,0,10608,2017-04-27T18:44:34Z,5137743,|Jiskran|,514
2254,|Gold Bail of Prosperity|,0,11632,2018-07-29T15:25:56Z,36274371,|Jaguar the Ravenclaw RainWing|,552
2254,|Gold Bail of Prosperity|,0,14255,2018-11-11T13:04:04Z,36274371,|Jaguar the Ravenclaw RainWing|,676
3163,|Golden Lobe|,0,5509,2013-03-29T03:55:30Z,4541853,|Rehfisch|,136
3163,|Golden Lobe|,0,6602,2013-09-14T08:07:35Z,4541853,|Rehfisch|,142
3163,|Golden Lobe|,0,6609,2013-09-14T10:18:00Z,4541853,|Rehfisch|,391
3163,|Golden Lobe|,0,11085,2017-10-12T01:38:55Z,29205531,|Redbeard99|,410
3163,|Golden Lobe|,0,15676,2019-02-02T13:02:06Z,36274371,|Jaguar the Ravenclaw RainWing|,414
2213,|Golgafrincham|,0,3634,2010-12-27T19:13:48Z,3300147,|ZaphodBblbrx|,1693
2213,|Golgafrincham|,0,5083,2012-09-19T21:15:31Z,5507839,|Dman42|,1710
2213,|Golgafrincham|,0,6657,2013-09-16T07:34:28Z,4541853,|Rehfisch|,1777
2213,|Golgafrincham|,0,6890,2013-10-11T06:01:22Z,4541853,|Rehfisch|,1781
2213,|Golgafrincham|,0,7119,2013-12-12T22:58:20Z,4541853,|Rehfisch|,1974
2213,|Golgafrincham|,0,7759,2014-08-20T02:17:24Z,24.23.238.46,Anonymous,1993
2213,|Golgafrincham|,0,9812,2016-06-14T20:53:42Z,59.100.153.100,Anonymous,1993
2213,|Golgafrincham|,0,10080,2016-08-30T15:55:59Z,94.142.238.227,Anonymous,1993
2213,|Golgafrincham|,0,12127,2018-08-29T20:39:35Z,36678579,|Spacepigeon|,2005
