page_id,page_title,page_ns,revision_id,timestamp,contributor_id,org:resource,bytes,counter-vandalism,fact-update,refactoring,copy-editing,wikification,vandalism,simplification,elaboration,verifiability,process,clarification,disambiguation,point-of-view
40466,|Homer Simpson|,0,8686360,2007-05-10T16:59:51Z,87.235.111.92,Anonymous,23956,16,81,58,312,1087,270,2,537,62,36,12,0,2
10058,|Ácido desoxirribonucleico|,0,8690581,2007-05-10T19:30:01Z,189.134.163.244,Anonymous,22218,16,81,58,312,1087,270,2,538,62,36,12,0,2
10058,|Ácido desoxirribonucleico|,0,8690745,2007-05-10T19:34:50Z,105148,|Alexav8|,19481,16,81,58,312,1087,270,2,538,62,36,12,0,2
3825,|Leche|,0,8693753,2007-05-10T21:33:55Z,296533,|Regaladiux|,15506,16,81,58,312,1088,270,2,538,62,36,12,0,2
3825,|Leche|,0,8695422,2007-05-10T22:40:27Z,296533,|Regaladiux|,17869,16,81,58,312,1088,271,2,538,62,36,12,0,2
3825,|Leche|,0,8695592,2007-05-10T22:48:38Z,296533,|Regaladiux|,17953,16,81,58,313,1088,271,2,538,62,36,12,0,2
3825,|Leche|,0,8695690,2007-05-10T22:53:29Z,296533,|Regaladiux|,17632,16,81,58,313,1089,271,2,539,62,36,12,0,2
3825,|Leche|,0,8695703,2007-05-10T22:54:17Z,296533,|Regaladiux|,17304,16,81,58,313,1090,271,2,540,62,36,12,0,2
3825,|Leche|,0,8696090,2007-05-10T23:13:41Z,296533,|Regaladiux|,19178,16,81,58,313,1090,271,2,541,62,37,12,0,2
3825,|Leche|,0,8696149,2007-05-10T23:16:49Z,296533,|Regaladiux|,19227,16,81,58,313,1090,271,2,541,62,37,12,0,2
3825,|Leche|,0,8696185,2007-05-10T23:18:01Z,296533,|Regaladiux|,19215,16,81,58,313,1091,271,2,541,62,37,12,0,2
10058,|Ácido desoxirribonucleico|,0,8698237,2007-05-11T00:55:05Z,190.22.106.232,Anonymous,19480,16,81,58,313,1091,271,2,541,62,37,12,0,2
10058,|Ácido desoxirribonucleico|,0,8706451,2007-05-11T13:05:35Z,200.28.167.57,Anonymous,6732,16,81,58,314,1091,271,2,541,62,37,12,0,2
40466,|Homer Simpson|,0,8709710,2007-05-11T15:55:49Z,293189,|Erikmars|,24159,16,81,58,314,1091,271,2,542,62,37,12,0,2
40466,|Homer Simpson|,0,8709735,2007-05-11T15:56:42Z,293189,|Erikmars|,24160,16,81,58,314,1091,271,2,542,62,37,12,0,2
2730,|Tierra|,0,8716750,2007-05-11T21:23:46Z,219219,|SDJuanma|,23994,16,81,58,314,1092,271,2,542,62,37,12,0,2
45307,|Airbus A380|,0,8717586,2007-05-11T22:04:54Z,88.0.63.56,Anonymous,13166,16,81,58,314,1092,271,2,543,63,37,12,0,2
45307,|Airbus A380|,0,8717662,2007-05-11T22:08:56Z,88.0.63.56,Anonymous,13162,16,81,58,315,1092,271,2,543,63,37,12,0,2
10058,|Ácido desoxirribonucleico|,0,8721015,2007-05-12T01:01:36Z,368054,|SieBot|,19491,16,81,58,315,1093,271,2,543,63,37,12,0,2
40466,|Homer Simpson|,0,8731260,2007-05-12T16:00:47Z,213.37.167.251,Anonymous,24159,16,81,58,315,1093,271,2,543,63,37,12,0,2
2730,|Tierra|,0,8736154,2007-05-12T20:44:18Z,190.38.236.181,Anonymous,24029,16,81,58,315,1094,271,2,543,63,37,12,0,2
2730,|Tierra|,0,8736262,2007-05-12T20:50:00Z,190.38.236.181,Anonymous,24052,16,81,58,315,1094,272,2,543,63,37,12,0,2
2730,|Tierra|,0,8736313,2007-05-12T20:52:00Z,190.38.236.181,Anonymous,24000,16,81,58,315,1094,272,2,543,63,37,12,0,2
2730,|Tierra|,0,8736442,2007-05-12T20:56:36Z,190.38.236.181,Anonymous,24030,16,81,58,315,1094,272,2,543,63,37,12,0,2
2730,|Tierra|,0,8736460,2007-05-12T20:57:31Z,16025,|Tano4595|,23994,16,81,58,315,1094,272,2,543,63,38,12,0,2
2730,|Tierra|,0,8736522,2007-05-12T20:59:51Z,190.38.236.181,Anonymous,24036,16,81,58,315,1095,272,2,543,63,38,12,0,2
2730,|Tierra|,0,8736580,2007-05-12T21:02:19Z,283707,|CloudNine|,23994,16,81,58,315,1096,272,2,543,63,38,12,0,2
2730,|Tierra|,0,8736604,2007-05-12T21:03:19Z,190.38.236.181,Anonymous,23993,16,81,58,315,1097,272,2,543,63,38,12,0,2
2730,|Tierra|,0,8736622,2007-05-12T21:04:04Z,16025,|Tano4595|,23994,16,81,58,315,1098,272,2,543,63,38,12,0,2
2730,|Tierra|,0,8736628,2007-05-12T21:04:31Z,190.38.236.181,Anonymous,23954,16,81,58,315,1099,272,2,543,63,38,12,0,2
2730,|Tierra|,0,8736706,2007-05-12T21:07:37Z,314642,|Matdrodes|,23994,16,81,58,315,1100,272,2,543,63,38,12,0,2
40466,|Homer Simpson|,0,8736880,2007-05-12T21:16:13Z,172805,|Poiche|,24200,16,81,58,315,1101,273,2,543,63,38,12,0,2
2730,|Tierra|,0,8737170,2007-05-12T21:32:54Z,397786,|Zujany|,23999,16,81,58,315,1101,273,2,543,63,38,12,0,2
2730,|Tierra|,0,8737177,2007-05-12T21:33:17Z,397786,|Zujany|,23994,16,81,58,315,1101,273,2,543,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8737561,2007-05-12T21:53:42Z,201.241.22.184,Anonymous,19560,16,81,58,315,1101,273,2,544,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8737563,2007-05-12T21:53:49Z,87039,|BOTpolicia|,19491,16,81,58,315,1101,273,2,544,63,38,12,0,2
3825,|Leche|,0,8741873,2007-05-13T02:45:41Z,296533,|Regaladiux|,19193,16,81,58,315,1102,273,2,545,63,38,12,0,2
3825,|Leche|,0,8741892,2007-05-13T02:47:15Z,296533,|Regaladiux|,19171,16,81,58,316,1102,273,2,545,63,38,12,0,2
3825,|Leche|,0,8742234,2007-05-13T03:16:33Z,296533,|Regaladiux|,18926,16,81,58,316,1103,273,2,545,63,38,12,0,2
3825,|Leche|,0,8742249,2007-05-13T03:17:40Z,296533,|Regaladiux|,18963,16,81,58,316,1104,273,2,545,63,38,12,0,2
40466,|Homer Simpson|,0,8744627,2007-05-13T08:53:22Z,69214,|Haku|,24185,16,81,58,316,1105,273,2,545,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8747285,2007-05-13T13:26:49Z,68.226.94.90,Anonymous,3,16,81,58,316,1105,274,2,545,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8747286,2007-05-13T13:26:56Z,87039,|BOTpolicia|,19491,16,81,58,316,1106,274,2,546,63,38,12,0,2
45307,|Airbus A380|,0,8748389,2007-05-13T14:37:39Z,142610,|Thijs!bot|,13136,16,81,58,316,1107,274,3,546,63,38,12,0,2
3825,|Leche|,0,8752419,2007-05-13T18:26:19Z,296533,|Regaladiux|,19935,16,81,58,316,1108,274,3,547,63,38,12,0,2
3825,|Leche|,0,8752644,2007-05-13T18:34:44Z,296533,|Regaladiux|,20327,16,81,58,316,1109,274,3,547,63,38,12,0,2
3825,|Leche|,0,8752689,2007-05-13T18:36:08Z,296533,|Regaladiux|,20353,16,81,58,316,1109,274,3,548,63,38,12,0,2
3825,|Leche|,0,8753053,2007-05-13T18:46:50Z,296533,|Regaladiux|,20950,16,81,58,316,1110,274,3,549,63,38,12,0,2
3825,|Leche|,0,8753154,2007-05-13T18:49:13Z,296533,|Regaladiux|,20937,16,81,58,316,1111,274,3,550,63,38,12,0,2
3825,|Leche|,0,8753766,2007-05-13T19:06:35Z,296533,|Regaladiux|,22511,16,81,58,316,1111,274,3,551,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8762865,2007-05-14T02:47:24Z,200.86.26.127,Anonymous,19513,16,81,58,316,1111,274,3,551,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8762874,2007-05-14T02:48:03Z,200.86.26.127,Anonymous,19521,16,81,58,316,1111,275,3,551,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8765345,2007-05-14T06:23:10Z,169241,|Albireo3000|,19491,16,81,58,316,1111,275,3,551,63,38,12,0,2
2730,|Tierra|,0,8766191,2007-05-14T07:41:32Z,142610,|Thijs!bot|,24088,16,81,59,316,1112,275,3,552,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8771817,2007-05-14T14:51:38Z,190.48.146.205,Anonymous,19475,16,82,59,317,1112,275,3,552,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8771871,2007-05-14T14:55:17Z,186399,|Gabriel.jurgens|,19491,16,82,59,317,1112,275,3,552,63,38,12,0,2
40466,|Homer Simpson|,0,8778084,2007-05-14T19:15:18Z,189.144.45.88,Anonymous,24437,16,82,59,317,1112,275,3,553,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8779385,2007-05-14T20:09:42Z,200.86.126.11,Anonymous,19543,16,82,59,317,1112,276,3,554,63,38,12,0,2
2730,|Tierra|,0,8784868,2007-05-14T23:51:45Z,16025,|Tano4595|,23979,16,82,59,317,1112,276,3,554,63,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8801472,2007-05-15T16:14:03Z,341614,|Muro Bot|,19542,16,82,59,318,1112,276,3,554,63,38,12,0,2
40466,|Homer Simpson|,0,8807497,2007-05-15T19:20:11Z,200.127.31.197,Anonymous,24519,16,82,59,318,1112,276,3,554,64,38,12,0,2
40466,|Homer Simpson|,0,8809644,2007-05-15T20:48:16Z,219991,|Doji Kaoru|,24537,16,82,59,318,1113,276,3,554,64,38,12,0,2
2730,|Tierra|,0,8815511,2007-05-16T01:14:52Z,201.246.77.238,Anonymous,24006,16,82,59,318,1113,276,3,554,65,38,12,0,2
2730,|Tierra|,0,8815522,2007-05-16T01:15:25Z,16025,|Tano4595|,23979,16,82,59,318,1114,276,3,554,66,38,12,0,2
3825,|Leche|,0,8818498,2007-05-16T04:00:29Z,148.240.8.236,Anonymous,22512,16,82,59,318,1114,276,3,554,66,38,12,0,2
45307,|Airbus A380|,0,8822905,2007-05-16T12:13:41Z,88.14.113.211,Anonymous,13147,16,82,59,318,1114,277,3,554,66,38,12,0,2
40466,|Homer Simpson|,0,8825595,2007-05-16T14:15:00Z,341614,|Muro Bot|,24539,16,82,59,318,1114,277,3,554,66,38,12,0,2
45307,|Airbus A380|,0,8827300,2007-05-16T15:26:22Z,193.144.49.29,Anonymous,13047,16,82,59,318,1115,277,3,554,66,38,12,0,2
3825,|Leche|,0,8835007,2007-05-16T20:07:54Z,296533,|Regaladiux|,22512,16,82,59,318,1116,277,3,554,66,38,12,0,2
3825,|Leche|,0,8838279,2007-05-16T22:32:48Z,190.48.160.68,Anonymous,22389,16,82,59,318,1117,277,3,554,66,38,12,0,2
3825,|Leche|,0,8842931,2007-05-17T01:36:24Z,200.56.74.12,Anonymous,22375,16,82,59,318,1118,277,3,554,66,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8850480,2007-05-17T12:58:54Z,200.106.73.242,Anonymous,19323,16,82,59,318,1118,278,3,554,66,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8850790,2007-05-17T13:22:05Z,70292,|Ciencia Al Poder|,19542,16,82,59,318,1119,278,3,555,66,38,12,0,2
45307,|Airbus A380|,0,8853634,2007-05-17T15:34:31Z,341614,|Muro Bot|,13073,16,82,59,318,1120,278,3,555,66,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8856652,2007-05-17T17:09:35Z,359763,|YonaBot|,19554,16,82,59,318,1121,278,3,555,66,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8859214,2007-05-17T18:27:36Z,201.241.115.176,Anonymous,19708,16,82,59,318,1121,278,3,556,66,38,12,0,2
10058,|Ácido desoxirribonucleico|,0,8859308,2007-05-17T18:30:53Z,186895,|Osiris fancy|,19554,16,82,59,318,1121,278,3,556,66,38,12,0,2
2730,|Tierra|,0,8860758,2007-05-17T19:31:45Z,201.243.104.170,Anonymous,24016,16,82,59,318,1121,279,3,557,66,38,12,0,2
2730,|Tierra|,0,8861962,2007-05-17T20:33:48Z,16025,|Tano4595|,23979,16,82,59,318,1121,279,3,557,66,38,12,0,2
2730,|Tierra|,0,8861984,2007-05-17T20:34:49Z,16025,|Tano4595|,23979,16,82,59,319,1122,279,3,557,66,38,12,0,2
2730,|Tierra|,0,8862005,2007-05-17T20:35:27Z,16025,|Tano4595|,23998,16,82,59,319,1123,279,3,557,66,38,12,0,2
40466,|Homer Simpson|,0,8864450,2007-05-17T22:24:28Z,62.97.110.68,Anonymous,19491,16,82,59,319,1123,280,3,557,66,38,12,0,2
40466,|Homer Simpson|,0,8864565,2007-05-17T22:30:07Z,289826,|Jurock|,24539,16,82,59,319,1124,280,3,558,66,38,12,0,2
40466,|Homer Simpson|,0,8869445,2007-05-18T04:22:50Z,172805,|Poiche|,24677,16,82,59,319,1125,280,3,559,66,38,12,0,2
45307,|Airbus A380|,0,8871136,2007-05-18T09:06:47Z,9549,|Tony Rotondas|,13077,16,82,59,319,1126,280,3,559,66,38,12,0,2
45307,|Airbus A380|,0,8871299,2007-05-18T09:34:45Z,9549,|Tony Rotondas|,12791,16,82,59,319,1126,280,3,559,66,38,12,0,2
45307,|Airbus A380|,0,8871317,2007-05-18T09:36:50Z,9549,|Tony Rotondas|,12791,16,83,59,319,1126,280,3,559,66,38,12,0,2
40466,|Homer Simpson|,0,8872988,2007-05-18T12:46:20Z,212.55.29.252,Anonymous,24726,16,83,59,319,1126,280,3,559,66,38,12,0,2
40466,|Homer Simpson|,0,8873001,2007-05-18T12:47:10Z,212.55.29.252,Anonymous,24735,16,83,59,319,1126,280,3,559,66,38,13,0,2
40466,|Homer Simpson|,0,8873022,2007-05-18T12:49:59Z,194.30.48.252,Anonymous,24735,16,83,59,320,1126,280,3,559,66,38,13,0,2
40466,|Homer Simpson|,0,8873834,2007-05-18T13:59:47Z,94703,|333|,24596,16,83,59,320,1126,280,3,559,66,38,13,0,2
40466,|Homer Simpson|,0,8874011,2007-05-18T14:08:13Z,94703,|333|,24636,16,83,59,320,1127,280,3,559,66,39,13,0,2
40466,|Homer Simpson|,0,8874171,2007-05-18T14:14:35Z,69214,|Haku|,24735,16,83,59,320,1128,280,3,559,66,39,13,0,2
40466,|Homer Simpson|,0,8875242,2007-05-18T15:03:29Z,26398,|Napoleón333|,24596,16,83,59,320,1128,280,3,559,66,39,13,0,2
40466,|Homer Simpson|,0,8878312,2007-05-18T17:22:01Z,172805,|Poiche|,24735,16,83,59,320,1129,280,3,560,66,39,13,0,2
40466,|Homer Simpson|,0,8879338,2007-05-18T17:59:51Z,69214,|Haku|,24736,16,83,60,320,1129,280,3,560,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8881437,2007-05-18T19:18:19Z,341614,|Muro Bot|,6733,16,83,60,321,1130,281,3,560,66,39,13,0,2
40466,|Homer Simpson|,0,8881720,2007-05-18T19:29:12Z,24822,|Richy|,24774,16,83,60,321,1131,281,3,560,66,39,13,0,2
62818,|Odín|,0,8887710,2007-05-19T00:06:02Z,81.37.183.84,Anonymous,2517,16,83,60,321,1131,281,3,560,66,39,13,0,2
40466,|Homer Simpson|,0,8889865,2007-05-19T02:47:59Z,404343,|Conexxo|,24827,16,83,60,321,1131,281,3,561,66,39,13,0,2
198561,|Bifaz|,0,8893500,2007-05-19T11:20:28Z,80935,|Paintman|,105477,16,83,60,321,1132,281,3,561,66,39,13,0,2
198561,|Bifaz|,0,8894654,2007-05-19T13:11:49Z,80935,|Paintman|,105501,16,83,60,321,1133,281,3,561,66,39,13,0,2
198561,|Bifaz|,0,8898730,2007-05-19T17:43:18Z,40786,|Rakela|,105500,16,83,60,322,1133,281,3,561,66,39,13,0,2
40466,|Homer Simpson|,0,8899225,2007-05-19T18:11:50Z,201.141.56.94,Anonymous,24897,16,83,60,322,1133,281,3,562,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8901183,2007-05-19T20:00:13Z,190.48.103.170,Anonymous,19594,16,83,60,322,1134,281,3,562,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8901213,2007-05-19T20:01:40Z,190.48.103.170,Anonymous,19662,16,83,60,322,1134,282,3,562,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8901222,2007-05-19T20:02:39Z,41134,|Javialacarga|,19594,16,83,60,322,1134,282,3,562,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8901238,2007-05-19T20:03:22Z,41134,|Javialacarga|,19554,16,83,60,322,1134,282,3,562,66,39,13,0,2
2730,|Tierra|,0,8921396,2007-05-20T21:14:16Z,377552,|Francisco Mochis|,24033,16,83,60,322,1134,282,3,563,66,39,13,0,2
2730,|Tierra|,0,8921417,2007-05-20T21:15:00Z,377552,|Francisco Mochis|,23999,16,83,60,322,1134,282,3,563,66,39,13,0,2
40466,|Homer Simpson|,0,8925871,2007-05-21T01:32:20Z,190.45.128.198,Anonymous,31,16,83,60,322,1134,283,3,563,66,39,13,0,2
40466,|Homer Simpson|,0,8925873,2007-05-21T01:32:29Z,87039,|BOTpolicia|,24897,16,83,60,322,1135,283,3,564,66,39,13,0,2
40466,|Homer Simpson|,0,8925892,2007-05-21T01:33:37Z,190.45.128.198,Anonymous,31,16,83,60,322,1135,284,3,564,66,39,13,0,2
40466,|Homer Simpson|,0,8925899,2007-05-21T01:34:02Z,41134,|Javialacarga|,24897,16,83,60,322,1136,284,3,565,66,39,13,0,2
40466,|Homer Simpson|,0,8925927,2007-05-21T01:36:05Z,190.45.128.198,Anonymous,31,16,83,60,322,1136,285,3,565,66,39,13,0,2
40466,|Homer Simpson|,0,8925952,2007-05-21T01:38:37Z,41134,|Javialacarga|,24897,16,83,60,322,1137,285,3,566,66,39,13,0,2
198561,|Bifaz|,0,8941662,2007-05-21T21:07:32Z,113246,|Jjvaca|,105508,16,83,60,322,1138,285,3,566,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8955992,2007-05-22T15:06:58Z,406766,|Nathy 017|,19651,16,83,60,322,1138,285,3,567,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8956382,2007-05-22T15:23:16Z,406766,|Nathy 017|,19679,16,83,60,322,1138,285,3,567,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8958476,2007-05-22T16:39:46Z,201.155.199.190,Anonymous,19477,16,83,60,322,1139,285,3,567,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8958527,2007-05-22T16:41:31Z,113719,|Retama|,19679,16,83,60,322,1140,285,3,568,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8958529,2007-05-22T16:41:35Z,201.155.199.190,Anonymous,19657,16,83,60,322,1140,285,3,568,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8958565,2007-05-22T16:42:51Z,114709,|Baiji|,19651,16,83,60,322,1140,285,3,568,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8958566,2007-05-22T16:42:54Z,201.155.199.190,Anonymous,19743,16,83,60,322,1140,286,3,569,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8958573,2007-05-22T16:43:08Z,87039,|BOTpolicia|,19651,16,83,60,322,1140,286,3,569,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8958595,2007-05-22T16:43:55Z,201.155.199.190,Anonymous,19658,16,83,60,322,1140,286,3,569,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8958610,2007-05-22T16:44:40Z,201.155.199.190,Anonymous,19682,16,84,60,322,1141,286,3,569,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8958682,2007-05-22T16:47:34Z,114709,|Baiji|,19651,16,84,60,322,1142,286,3,569,66,39,13,0,2
40466,|Homer Simpson|,0,8962739,2007-05-22T19:19:34Z,172805,|Poiche|,24876,16,84,61,322,1142,286,3,569,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8968126,2007-05-22T23:00:34Z,201.165.175.60,Anonymous,19692,16,84,61,322,1142,286,3,570,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8968167,2007-05-22T23:01:53Z,201.165.175.60,Anonymous,19658,16,84,61,322,1142,286,3,570,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8968174,2007-05-22T23:02:04Z,41134,|Javialacarga|,19651,16,84,61,322,1142,286,3,570,66,39,13,0,2
45307,|Airbus A380|,0,8971254,2007-05-23T01:27:24Z,189.171.26.36,Anonymous,12791,16,84,61,323,1142,286,3,570,66,39,13,0,2
40466,|Homer Simpson|,0,8973393,2007-05-23T04:11:00Z,213245,|Counter|,24887,16,84,61,323,1142,286,3,570,66,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8975453,2007-05-23T09:09:52Z,70292,|Ciencia Al Poder|,19554,16,84,61,323,1142,286,3,570,66,39,13,0,2
40466,|Homer Simpson|,0,8978468,2007-05-23T13:38:10Z,69214,|Haku|,24876,16,84,61,323,1142,286,3,570,66,39,13,0,2
3825,|Leche|,0,8987946,2007-05-23T19:54:10Z,201.252.178.2,Anonymous,22388,16,84,62,323,1142,286,3,570,66,39,13,0,2
3825,|Leche|,0,8987994,2007-05-23T19:57:22Z,201.252.178.2,Anonymous,23807,16,84,62,323,1142,286,3,570,66,39,13,0,2
3825,|Leche|,0,8988021,2007-05-23T19:58:32Z,263024,|Pedro Nonualco|,22512,16,84,62,323,1143,286,3,570,67,39,13,0,2
3825,|Leche|,0,8988026,2007-05-23T19:58:41Z,201.252.178.2,Anonymous,26530,16,84,62,323,1144,286,3,570,67,39,13,0,2
3825,|Leche|,0,8988030,2007-05-23T19:58:47Z,87039,|BOTpolicia|,22512,16,84,62,323,1145,286,3,570,67,39,13,0,2
3825,|Leche|,0,8988054,2007-05-23T19:59:39Z,201.252.178.2,Anonymous,26759,16,84,62,324,1145,286,3,570,67,39,13,0,2
3825,|Leche|,0,8992099,2007-05-23T22:43:38Z,200.77.144.21,Anonymous,22512,16,84,62,324,1146,286,3,570,67,39,13,0,2
40466,|Homer Simpson|,0,8994175,2007-05-24T00:21:32Z,190.25.25.1,Anonymous,24973,16,84,62,324,1146,286,3,571,67,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,8994706,2007-05-24T00:50:38Z,406106,|Aragofito|,19574,16,84,62,324,1147,286,3,571,67,39,13,0,2
40466,|Homer Simpson|,0,8995114,2007-05-24T01:15:46Z,172805,|Poiche|,24876,16,84,62,324,1147,286,3,571,67,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,9025719,2007-05-25T06:04:15Z,201.172.12.171,Anonymous,20108,16,84,62,324,1147,286,3,572,67,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,9025745,2007-05-25T06:07:12Z,201.172.12.171,Anonymous,20060,16,84,62,324,1147,286,3,572,67,39,13,0,2
40466,|Homer Simpson|,0,9061009,2007-05-26T20:03:23Z,201.212.80.7,Anonymous,25039,16,84,62,324,1147,286,3,573,67,39,13,0,2
40466,|Homer Simpson|,0,9061321,2007-05-26T20:23:02Z,172805,|Poiche|,27,16,84,62,324,1147,286,3,573,67,39,13,0,2
40466,|Homer Simpson|,0,9061340,2007-05-26T20:24:03Z,283000,|Iradigalesc|,25039,16,84,62,324,1148,286,3,574,67,39,13,0,2
40466,|Homer Simpson|,0,9061436,2007-05-26T20:29:23Z,172805,|Poiche|,27,16,84,62,324,1148,286,3,574,67,39,13,0,2
40466,|Homer Simpson|,0,9061803,2007-05-26T20:51:12Z,23834,|Kordas|,25039,16,84,62,324,1149,286,3,575,67,39,13,0,2
40466,|Homer Simpson|,0,9062497,2007-05-26T21:30:03Z,23834,|Kordas|,25039,16,84,62,325,1149,286,3,575,67,39,13,0,2
40466,|Homer Simpson|,0,9062802,2007-05-26T21:45:52Z,401024,|FoXeS|,24876,16,84,62,325,1149,286,3,575,67,39,13,0,2
40466,|Homer Simpson|,0,9062808,2007-05-26T21:46:08Z,401024,|FoXeS|,25039,16,84,62,325,1149,286,3,576,67,39,13,0,2
40466,|Homer Simpson|,0,9062919,2007-05-26T21:52:50Z,401024,|FoXeS|,25214,16,84,62,325,1149,286,3,577,67,39,13,0,2
40466,|Homer Simpson|,0,9062987,2007-05-26T21:56:12Z,401024,|FoXeS|,25382,16,84,62,325,1149,286,3,578,67,39,13,0,2
40466,|Homer Simpson|,0,9066783,2007-05-27T01:34:06Z,260512,|Phirosiberia|,25264,16,84,62,325,1149,286,3,578,67,39,13,0,2
40466,|Homer Simpson|,0,9068883,2007-05-27T04:19:54Z,172805,|Poiche|,25382,16,84,62,325,1150,286,3,579,67,39,13,0,2
40466,|Homer Simpson|,0,9071003,2007-05-27T09:01:28Z,69214,|Haku|,25383,16,84,63,325,1150,286,3,579,67,39,13,0,2
40466,|Homer Simpson|,0,9074384,2007-05-27T14:19:06Z,260512,|Phirosiberia|,25265,16,84,63,325,1150,286,3,579,67,39,13,0,2
40466,|Homer Simpson|,0,9082895,2007-05-27T20:47:35Z,94703,|333|,25264,16,84,63,325,1150,286,3,579,67,39,13,0,2
40466,|Homer Simpson|,0,9082913,2007-05-27T20:48:17Z,94703,|333|,25263,16,84,63,326,1150,286,3,579,67,39,13,0,2
40466,|Homer Simpson|,0,9085820,2007-05-27T22:53:29Z,23834,|Kordas|,25264,16,84,63,326,1150,286,3,579,67,39,13,0,2
3825,|Leche|,0,9086623,2007-05-27T23:26:38Z,296533,|Regaladiux|,23833,16,84,63,326,1151,286,3,580,67,39,13,0,2
3825,|Leche|,0,9086743,2007-05-27T23:32:16Z,296533,|Regaladiux|,23967,16,84,63,326,1151,286,3,581,67,39,13,0,2
3825,|Leche|,0,9086758,2007-05-27T23:32:42Z,296533,|Regaladiux|,23967,16,84,63,326,1151,286,3,582,68,39,13,0,2
3825,|Leche|,0,9086797,2007-05-27T23:34:46Z,296533,|Regaladiux|,23986,16,84,63,326,1152,286,3,583,68,39,13,0,2
3825,|Leche|,0,9087121,2007-05-27T23:48:57Z,296533,|Regaladiux|,25074,16,84,63,326,1153,286,3,583,68,39,13,0,2
3825,|Leche|,0,9087311,2007-05-27T23:58:19Z,296533,|Regaladiux|,26217,16,84,63,326,1154,286,3,583,68,39,13,0,2
3825,|Leche|,0,9087321,2007-05-27T23:58:44Z,296533,|Regaladiux|,26219,16,84,63,326,1155,286,3,583,68,39,13,0,2
40466,|Homer Simpson|,0,9087334,2007-05-27T23:59:05Z,94703,|333|,25268,16,84,63,326,1156,286,3,583,68,39,13,0,2
40466,|Homer Simpson|,0,9100254,2007-05-28T16:52:04Z,200.24.20.173,Anonymous,25269,16,84,63,327,1156,286,3,583,68,39,13,0,2
40466,|Homer Simpson|,0,9100529,2007-05-28T17:04:40Z,214907,|Muro de Aguas|,25268,16,84,63,327,1156,286,3,583,68,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,9106327,2007-05-28T21:21:44Z,201.232.35.36,Anonymous,6734,16,84,63,327,1157,286,3,583,68,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,9106801,2007-05-28T21:37:18Z,189.137.241.138,Anonymous,20039,16,84,63,327,1158,286,3,583,68,39,13,0,2
40466,|Homer Simpson|,0,9110085,2007-05-28T23:49:55Z,88.14.115.94,Anonymous,25269,16,84,63,327,1158,286,3,583,68,39,13,0,2
40466,|Homer Simpson|,0,9110444,2007-05-29T00:08:12Z,88.14.115.94,Anonymous,25090,16,84,63,327,1158,286,3,583,68,39,13,0,2
3825,|Leche|,0,9111566,2007-05-29T01:23:26Z,200.127.249.138,Anonymous,26219,16,84,64,328,1159,286,3,584,68,39,13,0,2
10058,|Ácido desoxirribonucleico|,0,9115080,2007-05-29T07:00:25Z,169241,|Albireo3000|,20060,16,84,64,328,1160,286,3,584,68,39,13,0,2
