page_id,page_title,page_ns,revision_id,timestamp,contributor_id,org:resource,bytes,intentionality
2730,|Tierra|,0,12876746,2007-11-17T11:17:58Z,85.59.134.47,Anonymous,28294,"wikification,elaboration"
2730,|Tierra|,0,12888362,2007-11-17T21:53:28Z,201.234.184.26,Anonymous,28597,elaboration
2730,|Tierra|,0,12966966,2007-11-21T01:31:14Z,201.230.70.69,Anonymous,28388,"wikification,elaboration"
2730,|Tierra|,0,13010264,2007-11-22T22:53:11Z,189.141.230.2,Anonymous,28137,"vandalism,elaboration"
2730,|Tierra|,0,13010347,2007-11-22T22:57:24Z,189.141.230.2,Anonymous,28064,vandalism
2730,|Tierra|,0,13126750,2007-11-28T00:00:23Z,189.169.39.210,Anonymous,301,
2730,|Tierra|,0,13187761,2007-11-30T18:49:50Z,88.26.57.157,Anonymous,28172,"wikification,elaboration"
2730,|Tierra|,0,13187772,2007-11-30T18:50:21Z,88.26.57.157,Anonymous,28167,fact-update
2730,|Tierra|,0,13189060,2007-11-30T19:49:09Z,88.26.57.157,Anonymous,31736,"wikification,elaboration"
2730,|Tierra|,0,13244215,2007-12-03T12:19:29Z,80.35.228.211,Anonymous,31776,"vandalism,elaboration"
2730,|Tierra|,0,13244217,2007-12-03T12:19:30Z,80.35.228.211,Anonymous,31777,
2730,|Tierra|,0,13361738,2007-12-06T21:02:41Z,190.72.232.151,Anonymous,28169,elaboration
2730,|Tierra|,0,13413817,2007-12-08T23:18:16Z,88.23.46.253,Anonymous,28124,fact-update
2730,|Tierra|,0,13427122,2007-12-09T15:04:13Z,83.46.253.47,Anonymous,28294,"vandalism,elaboration"
2730,|Tierra|,0,13439260,2007-12-09T22:14:56Z,201.255.240.157,Anonymous,70,vandalism
2730,|Tierra|,0,13439266,2007-12-09T22:15:12Z,201.255.240.157,Anonymous,70,copy-editing
2730,|Tierra|,0,13453105,2007-12-10T15:21:12Z,200.121.224.47,Anonymous,28164,
2730,|Tierra|,0,13453483,2007-12-10T15:32:50Z,201.250.41.156,Anonymous,28134,copy-editing
2730,|Tierra|,0,13453529,2007-12-10T15:34:38Z,201.240.192.246,Anonymous,25014,vandalism
2730,|Tierra|,0,13530003,2007-12-13T03:47:31Z,189.175.23.77,Anonymous,28254,wikification
2730,|Tierra|,0,13641579,2007-12-17T19:53:56Z,200.68.66.34,Anonymous,28135,fact-update
2730,|Tierra|,0,15400914,2008-02-26T01:36:49Z,201.210.55.168,Anonymous,28314,fact-update
2730,|Tierra|,0,15438794,2008-02-27T16:55:42Z,189.194.132.29,Anonymous,28242,process
2730,|Tierra|,0,15444097,2008-02-27T20:03:45Z,70.80.174.13,Anonymous,28366,vandalism
2730,|Tierra|,0,15487088,2008-02-29T15:48:02Z,200.9.75.186,Anonymous,28343,copy-editing
2730,|Tierra|,0,15537271,2008-03-02T17:09:24Z,83.49.241.193,Anonymous,28345,copy-editing
2730,|Tierra|,0,15589518,2008-03-04T17:24:14Z,85.54.182.63,Anonymous,28388,process
2730,|Tierra|,0,15613103,2008-03-05T15:28:43Z,80.25.201.152,Anonymous,28381,vandalism
2730,|Tierra|,0,15616528,2008-03-05T17:54:17Z,80.38.199.146,Anonymous,28376,fact-update
2730,|Tierra|,0,15639759,2008-03-06T16:31:07Z,66.201.176.20,Anonymous,6479,vandalism
2730,|Tierra|,0,15708985,2008-03-09T21:52:10Z,189.176.204.12,Anonymous,28409,wikification
2730,|Tierra|,0,15725155,2008-03-10T17:57:50Z,70.45.141.191,Anonymous,28515,elaboration
2730,|Tierra|,0,15725178,2008-03-10T17:58:51Z,70.45.141.191,Anonymous,28480,vandalism
2730,|Tierra|,0,15767967,2008-03-12T14:04:07Z,209.93.151.252,Anonymous,28860,"wikification,elaboration"
2730,|Tierra|,0,15767989,2008-03-12T14:05:17Z,209.93.151.252,Anonymous,28871,
2730,|Tierra|,0,15767997,2008-03-12T14:05:53Z,209.93.151.252,Anonymous,28871,
2730,|Tierra|,0,15768294,2008-03-12T14:20:11Z,209.93.151.252,Anonymous,29060,"wikification,elaboration"
2730,|Tierra|,0,15768330,2008-03-12T14:22:04Z,209.93.151.252,Anonymous,29076,vandalism
2730,|Tierra|,0,15775760,2008-03-12T19:22:31Z,189.136.38.235,Anonymous,29195,vandalism
2730,|Tierra|,0,15777711,2008-03-12T20:42:15Z,200.35.60.158,Anonymous,29182,
2730,|Tierra|,0,15780851,2008-03-12T22:35:06Z,83.41.190.244,Anonymous,25992,vandalism
2730,|Tierra|,0,15780885,2008-03-12T22:35:57Z,83.41.190.244,Anonymous,25307,vandalism
2730,|Tierra|,0,15780905,2008-03-12T22:36:31Z,83.41.190.244,Anonymous,25901,
2730,|Tierra|,0,15780926,2008-03-12T22:37:10Z,83.41.190.244,Anonymous,28639,
2730,|Tierra|,0,15867415,2008-03-16T20:29:11Z,200.86.25.58,Anonymous,29242,wikification
2730,|Tierra|,0,15869540,2008-03-16T22:05:39Z,190.156.178.230,Anonymous,29026,vandalism
2730,|Tierra|,0,15869871,2008-03-16T22:20:37Z,200.43.137.132,Anonymous,26109,
2730,|Tierra|,0,15871114,2008-03-16T23:09:51Z,190.156.178.230,Anonymous,523,
2730,|Tierra|,0,15872077,2008-03-16T23:54:27Z,85.59.62.177,Anonymous,26108,
2730,|Tierra|,0,15890906,2008-03-17T20:37:00Z,201.215.94.195,Anonymous,3,vandalism
2730,|Tierra|,0,15909841,2008-03-18T18:24:57Z,201.245.226.138,Anonymous,29214,
2730,|Tierra|,0,15919566,2008-03-19T01:49:16Z,190.129.109.118,Anonymous,28938,vandalism
2730,|Tierra|,0,15919587,2008-03-19T01:50:17Z,190.129.109.118,Anonymous,30652,wikification
2730,|Tierra|,0,15919599,2008-03-19T01:50:56Z,190.129.109.118,Anonymous,31388,elaboration
2730,|Tierra|,0,16052034,2008-03-24T16:40:08Z,207.193.126.66,Anonymous,966367,"wikification,elaboration"
2730,|Tierra|,0,16101266,2008-03-26T09:58:46Z,87.221.128.8,Anonymous,30210,process
2730,|Tierra|,0,16101345,2008-03-26T10:03:04Z,80.36.121.24,Anonymous,30193,"wikification,vandalism"
2730,|Tierra|,0,16101563,2008-03-26T10:14:22Z,87.221.128.8,Anonymous,30261,vandalism
2730,|Tierra|,0,16101744,2008-03-26T10:23:22Z,80.36.121.24,Anonymous,30207,
2730,|Tierra|,0,16107832,2008-03-26T16:02:57Z,189.145.43.30,Anonymous,30341,wikification
2730,|Tierra|,0,16122762,2008-03-27T01:49:08Z,200.90.211.56,Anonymous,308,
2730,|Tierra|,0,16145622,2008-03-27T22:06:23Z,4.227.14.195,Anonymous,30197,wikification
2730,|Tierra|,0,16183364,2008-03-29T13:22:02Z,83.56.212.197,Anonymous,30176,copy-editing
2730,|Tierra|,0,16226556,2008-03-30T22:57:57Z,200.114.181.210,Anonymous,30186,"fact-update,wikification"
2730,|Tierra|,0,16242386,2008-03-31T16:22:31Z,81.32.135.34,Anonymous,29005,
2730,|Tierra|,0,16242398,2008-03-31T16:23:02Z,81.32.135.34,Anonymous,25833,
2730,|Tierra|,0,16274009,2008-04-01T18:00:16Z,190.24.206.194,Anonymous,30243,
2730,|Tierra|,0,16295242,2008-04-02T13:04:44Z,88.16.224.160,Anonymous,30586,elaboration
2730,|Tierra|,0,16295266,2008-04-02T13:05:41Z,88.16.224.160,Anonymous,30591,
2730,|Tierra|,0,16295275,2008-04-02T13:06:19Z,88.16.224.160,Anonymous,30588,copy-editing
2730,|Tierra|,0,16341738,2008-04-03T21:50:03Z,89.7.180.208,Anonymous,30227,wikification
2730,|Tierra|,0,16347169,2008-04-04T01:52:43Z,201.240.136.22,Anonymous,31434,"wikification,elaboration"
2730,|Tierra|,0,16394297,2008-04-06T05:15:06Z,190.43.49.40,Anonymous,30272,
2730,|Tierra|,0,16394380,2008-04-06T05:25:14Z,190.51.59.70,Anonymous,30272,fact-update
2730,|Tierra|,0,16415021,2008-04-06T23:01:45Z,190.21.29.254,Anonymous,30289,copy-editing
2730,|Tierra|,0,16434502,2008-04-07T17:59:52Z,190.51.241.12,Anonymous,0,vandalism
2730,|Tierra|,0,16458567,2008-04-08T16:37:27Z,209.45.44.195,Anonymous,29328,
2730,|Tierra|,0,16517506,2008-04-10T21:18:01Z,190.76.27.151,Anonymous,30356,
2730,|Tierra|,0,16553204,2008-04-12T15:10:07Z,190.154.168.81,Anonymous,1887,vandalism
2730,|Tierra|,0,16617395,2008-04-15T02:19:38Z,201.230.190.18,Anonymous,31606,vandalism
2730,|Tierra|,0,16631432,2008-04-15T18:17:19Z,84.122.152.218,Anonymous,31218,
2730,|Tierra|,0,16649613,2008-04-16T13:44:15Z,200.89.130.226,Anonymous,31658,verifiability
2730,|Tierra|,0,16649656,2008-04-16T13:46:26Z,200.89.130.226,Anonymous,31648,wikification
2730,|Tierra|,0,16695436,2008-04-18T08:07:20Z,147.96.61.101,Anonymous,31779,wikification
2730,|Tierra|,0,16750937,2008-04-20T16:17:43Z,24.44.237.31,Anonymous,31744,
2730,|Tierra|,0,16751128,2008-04-20T16:24:35Z,200.71.186.2,Anonymous,13,vandalism
2730,|Tierra|,0,16756566,2008-04-20T19:59:31Z,190.189.37.66,Anonymous,29115,
2730,|Tierra|,0,16756597,2008-04-20T20:00:53Z,190.189.37.66,Anonymous,24787,
2730,|Tierra|,0,16756616,2008-04-20T20:01:26Z,190.189.37.66,Anonymous,23305,vandalism
2730,|Tierra|,0,16756623,2008-04-20T20:01:48Z,190.189.37.66,Anonymous,22149,vandalism
2730,|Tierra|,0,16756650,2008-04-20T20:02:43Z,190.189.37.66,Anonymous,18923,
2730,|Tierra|,0,16756663,2008-04-20T20:03:18Z,190.189.37.66,Anonymous,18322,vandalism
2730,|Tierra|,0,16756667,2008-04-20T20:03:29Z,190.189.37.66,Anonymous,17700,
2730,|Tierra|,0,16756676,2008-04-20T20:03:44Z,190.189.37.66,Anonymous,12880,
2730,|Tierra|,0,16756686,2008-04-20T20:03:59Z,190.189.37.66,Anonymous,10498,
2730,|Tierra|,0,16756688,2008-04-20T20:04:09Z,190.189.37.66,Anonymous,10180,
2730,|Tierra|,0,16756691,2008-04-20T20:04:24Z,190.189.37.66,Anonymous,9910,vandalism
2730,|Tierra|,0,16817142,2008-04-22T21:10:11Z,201.244.243.216,Anonymous,31735,
2730,|Tierra|,0,16859594,2008-04-24T14:24:24Z,163.10.10.140,Anonymous,28559,vandalism
2730,|Tierra|,0,16876140,2008-04-25T02:47:46Z,190.161.128.96,Anonymous,31750,vandalism
2730,|Tierra|,0,16876163,2008-04-25T02:49:10Z,190.161.128.96,Anonymous,31891,wikification
2730,|Tierra|,0,16945823,2008-04-27T23:08:30Z,190.46.52.69,Anonymous,32153,"vandalism,elaboration"
2730,|Tierra|,0,16963030,2008-04-28T17:49:32Z,200.85.198.38,Anonymous,32114,vandalism
2730,|Tierra|,0,16963048,2008-04-28T17:50:08Z,200.85.198.38,Anonymous,32137,vandalism
2730,|Tierra|,0,16963393,2008-04-28T18:01:58Z,200.85.198.38,Anonymous,32125,vandalism
2730,|Tierra|,0,16963404,2008-04-28T18:02:16Z,200.85.198.38,Anonymous,32102,
2730,|Tierra|,0,16989519,2008-04-29T17:51:22Z,190.82.199.153,Anonymous,32139,vandalism
2730,|Tierra|,0,17024352,2008-04-30T23:39:07Z,201.240.199.146,Anonymous,31613,
2730,|Tierra|,0,17068226,2008-05-02T21:24:25Z,190.48.136.18,Anonymous,32386,vandalism
2730,|Tierra|,0,17068282,2008-05-02T21:27:16Z,190.48.136.18,Anonymous,32114,
2730,|Tierra|,0,17068300,2008-05-02T21:27:57Z,190.48.136.18,Anonymous,32131,
2730,|Tierra|,0,17068318,2008-05-02T21:28:34Z,190.48.136.18,Anonymous,32114,counter-vandalism
2730,|Tierra|,0,17071911,2008-05-03T00:05:41Z,201.212.181.138,Anonymous,32274,elaboration
2730,|Tierra|,0,17071938,2008-05-03T00:07:02Z,201.212.181.138,Anonymous,32327,vandalism
2730,|Tierra|,0,17106709,2008-05-04T15:09:18Z,190.160.232.95,Anonymous,32167,elaboration
2730,|Tierra|,0,17139288,2008-05-05T19:32:31Z,200.25.151.4,Anonymous,32191,wikification
2730,|Tierra|,0,17139318,2008-05-05T19:33:05Z,200.25.151.4,Anonymous,32199,
2730,|Tierra|,0,17156409,2008-05-06T13:15:44Z,190.68.122.227,Anonymous,32115,
2730,|Tierra|,0,17161010,2008-05-06T16:17:09Z,216.230.148.110,Anonymous,32119,"fact-update,wikification"
2730,|Tierra|,0,17174757,2008-05-07T00:06:48Z,189.136.44.184,Anonymous,32152,vandalism
2730,|Tierra|,0,17216556,2008-05-08T16:55:18Z,190.188.86.53,Anonymous,32148,wikification
2730,|Tierra|,0,17237840,2008-05-09T13:46:56Z,190.31.69.70,Anonymous,31797,
2730,|Tierra|,0,17237849,2008-05-09T13:47:18Z,190.31.69.70,Anonymous,31491,
2730,|Tierra|,0,17237857,2008-05-09T13:47:38Z,190.31.69.70,Anonymous,27968,
2730,|Tierra|,0,17300806,2008-05-11T19:15:51Z,189.156.185.87,Anonymous,28,vandalism
2730,|Tierra|,0,17363080,2008-05-14T01:13:24Z,190.175.190.51,Anonymous,34481,"vandalism,elaboration"
2730,|Tierra|,0,17412179,2008-05-15T23:01:14Z,79.152.33.67,Anonymous,34316,wikification
2730,|Tierra|,0,17500629,2008-05-19T17:06:18Z,88.19.235.208,Anonymous,34379,"fact-update,vandalism"
2730,|Tierra|,0,17500692,2008-05-19T17:09:08Z,88.19.235.208,Anonymous,34348,"fact-update,vandalism"
2730,|Tierra|,0,17548057,2008-05-21T16:39:50Z,190.75.161.35,Anonymous,34362,vandalism
2730,|Tierra|,0,17561753,2008-05-22T04:10:15Z,190.42.63.230,Anonymous,18,vandalism
2730,|Tierra|,0,18982192,2008-07-23T21:09:54Z,190.252.41.59,Anonymous,33634,
2730,|Tierra|,0,19038242,2008-07-26T13:15:40Z,85.53.5.11,Anonymous,35008,"wikification,elaboration"
2730,|Tierra|,0,19159512,2008-08-01T13:09:29Z,190.161.125.126,Anonymous,57,
2730,|Tierra|,0,19159541,2008-08-01T13:11:48Z,190.161.125.126,Anonymous,28,vandalism
2730,|Tierra|,0,19228904,2008-08-04T23:38:18Z,190.41.140.221,Anonymous,2013,
2730,|Tierra|,0,19340534,2008-08-10T13:11:01Z,200.109.43.34,Anonymous,34843,
2730,|Tierra|,0,19422037,2008-08-13T20:04:47Z,201.209.75.216,Anonymous,34867,
2730,|Tierra|,0,19529324,2008-08-18T09:47:07Z,85.91.68.148,Anonymous,27966,copy-editing
2730,|Tierra|,0,19529330,2008-08-18T09:47:41Z,85.91.68.148,Anonymous,27966,wikification
2730,|Tierra|,0,19529336,2008-08-18T09:48:16Z,85.91.68.148,Anonymous,27954,
2730,|Tierra|,0,19529339,2008-08-18T09:48:45Z,85.91.68.148,Anonymous,27948,copy-editing
2730,|Tierra|,0,19537954,2008-08-18T18:24:41Z,190.174.199.48,Anonymous,27981,vandalism
2730,|Tierra|,0,19567196,2008-08-19T21:00:47Z,200.118.164.78,Anonymous,27966,vandalism
2730,|Tierra|,0,19611451,2008-08-21T17:49:36Z,190.244.21.98,Anonymous,27977,vandalism
2730,|Tierra|,0,19630583,2008-08-22T14:44:59Z,190.21.118.210,Anonymous,28313,vandalism
2730,|Tierra|,0,19704701,2008-08-25T22:11:44Z,189.166.59.140,Anonymous,34898,wikification
2730,|Tierra|,0,19727048,2008-08-26T20:58:09Z,190.26.35.0,Anonymous,34951,vandalism
2730,|Tierra|,0,19751714,2008-08-27T20:14:57Z,201.127.124.87,Anonymous,35038,elaboration
2730,|Tierra|,0,19798422,2008-08-29T22:22:32Z,190.66.7.98,Anonymous,35130,elaboration
2730,|Tierra|,0,19919063,2008-09-04T02:48:20Z,190.22.101.31,Anonymous,3810,
2730,|Tierra|,0,19926820,2008-09-04T13:21:49Z,200.5.210.34,Anonymous,35059,vandalism
2730,|Tierra|,0,19928718,2008-09-04T15:20:48Z,200.112.51.194,Anonymous,35062,vandalism
2730,|Tierra|,0,19941280,2008-09-05T01:05:39Z,190.44.116.184,Anonymous,35063,vandalism
2730,|Tierra|,0,19956797,2008-09-05T15:36:41Z,201.235.212.139,Anonymous,35078,vandalism
2730,|Tierra|,0,19987680,2008-09-06T19:13:18Z,190.135.173.26,Anonymous,35075,wikification
2730,|Tierra|,0,19987710,2008-09-06T19:14:03Z,190.135.173.26,Anonymous,35101,wikification
2730,|Tierra|,0,19987768,2008-09-06T19:15:55Z,190.135.173.26,Anonymous,35092,
2730,|Tierra|,0,20010714,2008-09-07T18:33:51Z,201.239.18.2,Anonymous,35165,
2730,|Tierra|,0,20041273,2008-09-08T22:05:50Z,190.50.32.59,Anonymous,34962,
2730,|Tierra|,0,20212117,2008-09-16T03:04:53Z,190.43.155.248,Anonymous,35062,
2730,|Tierra|,0,20232003,2008-09-16T23:32:15Z,81.9.212.185,Anonymous,35041,
2730,|Tierra|,0,20259426,2008-09-18T00:13:09Z,201.235.212.139,Anonymous,31621,vandalism
2730,|Tierra|,0,20302019,2008-09-19T21:33:31Z,190.50.100.244,Anonymous,16,vandalism
2730,|Tierra|,0,20380514,2008-09-23T15:44:26Z,200.68.63.67,Anonymous,34986,wikification
2730,|Tierra|,0,20380534,2008-09-23T15:45:34Z,200.68.63.67,Anonymous,34967,copy-editing
2730,|Tierra|,0,20380597,2008-09-23T15:48:12Z,200.68.63.67,Anonymous,34962,wikification
2730,|Tierra|,0,20380656,2008-09-23T15:51:25Z,200.68.63.67,Anonymous,35023,wikification
2730,|Tierra|,0,20381006,2008-09-23T16:07:12Z,200.68.63.67,Anonymous,34992,
2730,|Tierra|,0,20381044,2008-09-23T16:09:10Z,200.68.63.67,Anonymous,34965,"fact-update,wikification"
2730,|Tierra|,0,20381064,2008-09-23T16:10:19Z,200.68.63.67,Anonymous,34955,fact-update
2730,|Tierra|,0,20381089,2008-09-23T16:11:09Z,200.68.63.67,Anonymous,34380,vandalism
2730,|Tierra|,0,20381103,2008-09-23T16:11:31Z,200.68.63.67,Anonymous,34399,
2730,|Tierra|,0,20381125,2008-09-23T16:12:13Z,200.68.63.67,Anonymous,34295,
2730,|Tierra|,0,20381142,2008-09-23T16:12:39Z,200.68.63.67,Anonymous,30907,
2730,|Tierra|,0,20381154,2008-09-23T16:13:00Z,200.68.63.67,Anonymous,29512,
2730,|Tierra|,0,20381167,2008-09-23T16:13:25Z,200.68.63.67,Anonymous,28347,
2730,|Tierra|,0,20381175,2008-09-23T16:13:44Z,200.68.63.67,Anonymous,25035,
2730,|Tierra|,0,20381185,2008-09-23T16:14:04Z,200.68.63.67,Anonymous,17989,
2730,|Tierra|,0,20381203,2008-09-23T16:14:32Z,200.68.63.67,Anonymous,15606,
2730,|Tierra|,0,20381210,2008-09-23T16:14:53Z,200.68.63.67,Anonymous,14979,
2730,|Tierra|,0,20381619,2008-09-23T16:30:40Z,190.21.122.41,Anonymous,34992,
2730,|Tierra|,0,20944645,2008-10-14T00:32:40Z,336388,|3coma14|,35036,wikification
2730,|Tierra|,0,21224905,2008-10-25T00:57:42Z,201.149.226.121,Anonymous,35265,vandalism
2730,|Tierra|,0,21301826,2008-10-27T22:34:14Z,190.73.200.57,Anonymous,35109,
2730,|Tierra|,0,21314822,2008-10-28T15:10:33Z,150.214.57.1,Anonymous,35332,"vandalism,elaboration"
2730,|Tierra|,0,21374007,2008-10-31T01:31:45Z,201.213.109.212,Anonymous,35374,"vandalism,elaboration"
2730,|Tierra|,0,21376855,2008-10-31T05:36:44Z,190.39.6.241,Anonymous,35335,
2730,|Tierra|,0,21396581,2008-10-31T23:49:29Z,85.137.86.82,Anonymous,35334,wikification
2730,|Tierra|,0,21401057,2008-11-01T07:26:28Z,84.76.159.161,Anonymous,35347,vandalism
2730,|Tierra|,0,21401068,2008-11-01T07:28:29Z,84.76.159.161,Anonymous,35347,copy-editing
2730,|Tierra|,0,21401357,2008-11-01T08:15:04Z,84.76.159.161,Anonymous,35356,
2730,|Tierra|,0,21427071,2008-11-02T12:52:57Z,85.94.190.198,Anonymous,36557,elaboration
2730,|Tierra|,0,21427137,2008-11-02T12:55:46Z,85.94.190.198,Anonymous,36521,
2730,|Tierra|,0,21452982,2008-11-03T14:36:27Z,81.37.108.86,Anonymous,65,
2730,|Tierra|,0,21461083,2008-11-03T19:06:34Z,189.146.234.22,Anonymous,36105,
2730,|Tierra|,0,21567811,2008-11-07T18:04:48Z,190.158.253.93,Anonymous,36047,fact-update
2730,|Tierra|,0,21576796,2008-11-07T22:23:43Z,85.94.165.236,Anonymous,36450,elaboration
2730,|Tierra|,0,21625751,2008-11-09T19:03:49Z,201.255.122.152,Anonymous,32514,
2730,|Tierra|,0,21625791,2008-11-09T19:05:30Z,201.255.122.152,Anonymous,28212,vandalism
2730,|Tierra|,0,21633128,2008-11-10T00:25:34Z,83.43.100.62,Anonymous,36007,vandalism
2730,|Tierra|,0,21633157,2008-11-10T00:27:24Z,83.43.100.62,Anonymous,36024,wikification
2730,|Tierra|,0,21633181,2008-11-10T00:28:50Z,83.43.100.62,Anonymous,36078,wikification
2730,|Tierra|,0,21672982,2008-11-11T12:47:16Z,200.26.147.250,Anonymous,35847,
2730,|Tierra|,0,21746504,2008-11-13T16:09:42Z,201.211.253.157,Anonymous,51,
2730,|Tierra|,0,21760844,2008-11-13T23:59:12Z,189.183.39.202,Anonymous,36190,vandalism
2730,|Tierra|,0,21763398,2008-11-14T02:48:17Z,190.95.108.173,Anonymous,36175,vandalism
2730,|Tierra|,0,21763432,2008-11-14T02:51:31Z,190.95.108.173,Anonymous,36154,
2730,|Tierra|,0,21768771,2008-11-14T12:38:16Z,213.96.95.160,Anonymous,32797,vandalism
2730,|Tierra|,0,21874576,2008-11-18T20:23:23Z,200.75.254.118,Anonymous,36144,vandalism
2730,|Tierra|,0,21874628,2008-11-18T20:25:37Z,200.75.254.118,Anonymous,36128,vandalism
2730,|Tierra|,0,21897633,2008-11-19T20:22:51Z,190.140.241.103,Anonymous,36230,"vandalism,elaboration"
2730,|Tierra|,0,21897654,2008-11-19T20:24:33Z,190.140.241.103,Anonymous,36116,vandalism
2730,|Tierra|,0,21902574,2008-11-20T00:23:06Z,83.63.244.75,Anonymous,36100,
2730,|Tierra|,0,21903513,2008-11-20T01:27:46Z,189.216.68.117,Anonymous,35858,
2730,|Tierra|,0,21937532,2008-11-21T17:09:49Z,148.243.243.172,Anonymous,36248,vandalism
2730,|Tierra|,0,21937555,2008-11-21T17:10:26Z,148.243.243.172,Anonymous,36251,"fact-update,copy-editing"
2730,|Tierra|,0,21937595,2008-11-21T17:11:44Z,148.243.243.172,Anonymous,36258,vandalism
2730,|Tierra|,0,21937842,2008-11-21T17:19:32Z,148.243.243.172,Anonymous,36271,
2730,|Tierra|,0,21988029,2008-11-23T21:53:22Z,190.55.89.83,Anonymous,36273,
2730,|Tierra|,0,21992688,2008-11-24T03:02:44Z,190.55.67.43,Anonymous,36244,fact-update
2730,|Tierra|,0,22260552,2008-12-05T14:23:10Z,79.150.130.209,Anonymous,35895,
2730,|Tierra|,0,22358524,2008-12-09T19:29:12Z,83.57.147.2,Anonymous,35866,copy-editing
2730,|Tierra|,0,22361780,2008-12-09T21:58:55Z,69.89.47.143,Anonymous,35884,wikification
2730,|Tierra|,0,22600543,2008-12-15T12:01:52Z,217.125.20.156,Anonymous,35977,"vandalism,elaboration"
2730,|Tierra|,0,22600794,2008-12-15T12:13:51Z,217.125.20.156,Anonymous,36239,"wikification,elaboration"
2730,|Tierra|,0,22705397,2008-12-19T09:57:15Z,80.38.111.205,Anonymous,35927,
2730,|Tierra|,0,22893632,2008-12-29T02:16:59Z,190.49.62.253,Anonymous,35871,
2730,|Tierra|,0,22957926,2008-12-31T20:11:41Z,190.201.32.200,Anonymous,35871,copy-editing
2730,|Tierra|,0,23081204,2009-01-06T21:57:33Z,87.220.31.74,Anonymous,35871,fact-update
2730,|Tierra|,0,23093912,2009-01-07T14:23:59Z,190.78.170.114,Anonymous,35888,wikification
2730,|Tierra|,0,23105766,2009-01-07T21:41:15Z,201.206.200.134,Anonymous,36320,elaboration
2730,|Tierra|,0,23136020,2009-01-09T08:54:23Z,88.2.1.90,Anonymous,35871,fact-update
2730,|Tierra|,0,23337677,2009-01-17T20:55:48Z,190.157.27.238,Anonymous,35917,
2730,|Tierra|,0,23362956,2009-01-19T00:08:47Z,189.147.87.200,Anonymous,75,vandalism
2730,|Tierra|,0,23520291,2009-01-25T15:53:18Z,24.138.241.122,Anonymous,35596,wikification
2730,|Tierra|,0,23629062,2009-01-28T22:09:03Z,83.213.20.46,Anonymous,35615,wikification
2730,|Tierra|,0,23661607,2009-01-30T02:49:25Z,200.109.80.107,Anonymous,36659,elaboration
2730,|Tierra|,0,23727831,2009-02-01T17:18:25Z,83.40.84.183,Anonymous,35591,"fact-update,vandalism"
2730,|Tierra|,0,23730830,2009-02-01T19:25:40Z,88.23.48.23,Anonymous,35657,elaboration
2730,|Tierra|,0,23767274,2009-02-03T12:45:35Z,80.38.160.131,Anonymous,35596,"fact-update,vandalism"
2730,|Tierra|,0,23768283,2009-02-03T14:13:24Z,92.56.9.57,Anonymous,35667,
2730,|Tierra|,0,23807029,2009-02-04T16:35:57Z,88.5.226.177,Anonymous,35595,vandalism
2730,|Tierra|,0,23807865,2009-02-04T17:06:36Z,217.126.149.240,Anonymous,35593,copy-editing
2730,|Tierra|,0,23899592,2009-02-07T07:54:27Z,83.43.249.205,Anonymous,2819,
2730,|Tierra|,0,23979133,2009-02-10T02:27:33Z,190.233.59.102,Anonymous,35380,
2730,|Tierra|,0,24050465,2009-02-12T20:56:05Z,189.192.229.181,Anonymous,35415,
2730,|Tierra|,0,24050505,2009-02-12T20:57:53Z,189.192.229.181,Anonymous,35380,
2730,|Tierra|,0,24061586,2009-02-13T11:38:45Z,85.137.128.252,Anonymous,35487,"elaboration,verifiability"
2730,|Tierra|,0,24082640,2009-02-14T10:51:03Z,62.37.153.89,Anonymous,35572,
2730,|Tierra|,0,24105930,2009-02-15T15:12:08Z,89.7.84.94,Anonymous,35572,vandalism
2730,|Tierra|,0,24112930,2009-02-15T19:09:20Z,217.125.196.57,Anonymous,32048,"vandalism,verifiability"
2730,|Tierra|,0,24112966,2009-02-15T19:10:47Z,217.125.196.57,Anonymous,32036,
2730,|Tierra|,0,24113041,2009-02-15T19:13:19Z,217.125.196.57,Anonymous,31982,vandalism
2730,|Tierra|,0,24304149,2009-02-22T17:40:38Z,189.160.14.18,Anonymous,35928,"wikification,elaboration"
2730,|Tierra|,0,24304447,2009-02-22T17:44:58Z,189.160.14.18,Anonymous,35729,"wikification,elaboration"
2730,|Tierra|,0,24325282,2009-02-23T12:33:48Z,81.39.113.111,Anonymous,35328,wikification
2730,|Tierra|,0,24337398,2009-02-23T20:20:45Z,200.92.125.78,Anonymous,35123,
2730,|Tierra|,0,24339032,2009-02-23T21:17:44Z,200.92.125.78,Anonymous,34908,
2730,|Tierra|,0,24354594,2009-02-24T14:55:35Z,84.122.112.63,Anonymous,35347,vandalism
2730,|Tierra|,0,24414892,2009-02-26T21:16:24Z,189.159.91.42,Anonymous,35369,wikification
2730,|Tierra|,0,24419401,2009-02-27T00:01:16Z,189.129.29.168,Anonymous,35353,"fact-update,vandalism"
2730,|Tierra|,0,24438904,2009-02-27T18:36:51Z,190.22.198.217,Anonymous,35373,
2730,|Tierra|,0,24480673,2009-03-01T14:21:30Z,79.144.56.132,Anonymous,35457,"vandalism,elaboration"
2730,|Tierra|,0,46813359,2011-06-01T21:52:08Z,798532,|Jorge 2701|,55061,wikification
2730,|Tierra|,0,46814002,2011-06-01T22:16:21Z,798532,|Jorge 2701|,55140,"wikification,elaboration"
